række,database_id,TS,VEJNAVN,ÅR,DATO,RETNING,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,SUM ANTAL,ANTAL 7-8_PERCENT,ANTAL 8-9_PERCENT,ANTAL 9-10_PERCENT,ANTAL 10-11_PERCENT,ANTAL 11-12_PERCENT,ANTAL 12-13_PERCENT,ANTAL 13-14_PERCENT,ANTAL 14-15_PERCENT,ANTAL 15-16_PERCENT,ANTAL 16-17_PERCENT,ANTAL 17-18_PERCENT,ANTAL 18-19_PERCENT,SUM ANTAL_PERCENT
137512,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),PERSONBILER + MC,121,128,124,120,148,141,157,205,280,388,236,178,2226,0.8175675675675675,0.7664670658682635,0.7251461988304093,0.6936416184971098,0.714975845410628,0.7421052631578947,0.7658536585365854,0.7427536231884058,0.8308605341246291,0.9107981220657277,0.8676470588235294,0.8944723618090452,0.8033201010465536
137513,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),"VAREVOGNE (MAX. 3,5 t)",19,33,39,48,54,42,40,64,52,33,31,17,472,0.12837837837837837,0.19760479041916168,0.22807017543859648,0.2774566473988439,0.2608695652173913,0.22105263157894736,0.1951219512195122,0.2318840579710145,0.1543026706231454,0.07746478873239436,0.11397058823529412,0.08542713567839195,0.17033561891014073
137518,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),LASTBILER,4,1,4,0,1,2,3,3,1,1,0,0,20,0.02702702702702703,0.005988023952095809,0.023391812865497075,0.0,0.004830917874396135,0.010526315789473684,0.014634146341463415,0.010869565217391304,0.002967359050445104,0.002347417840375587,0.0,0.0,0.007217610970768676
137519,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),BUSSER I FAST RUTE,4,4,4,4,4,4,4,4,4,4,4,4,48,0.02702702702702703,0.023952095808383235,0.023391812865497075,0.023121387283236993,0.01932367149758454,0.021052631578947368,0.01951219512195122,0.014492753623188406,0.011869436201780416,0.009389671361502348,0.014705882352941176,0.020100502512562814,0.01732226632984482
137520,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),ANDRE BUSSER,0,1,0,1,0,1,1,0,0,0,1,0,5,0.0,0.005988023952095809,0.0,0.005780346820809248,0.0,0.005263157894736842,0.004878048780487805,0.0,0.0,0.0,0.003676470588235294,0.0,0.001804402742692169
137522,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),A+B: KØRETØJER I ALT,148,167,171,173,207,190,205,276,337,426,272,199,2771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137523,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),LADCYKLER,2,9,1,0,2,0,1,4,23,13,4,1,60,0.01015228426395939,0.038135593220338986,0.0072992700729927005,0.0,0.014814814814814815,0.0,0.008403361344537815,0.018018018018018018,0.04842105263157895,0.016518424396442185,0.006734006734006734,0.003401360544217687,0.017396346767178893
137524,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),CYKLER + KNALLERTER,195,227,136,96,133,157,118,218,452,774,590,293,3389,0.9898477157360406,0.961864406779661,0.9927007299270073,1.0,0.9851851851851852,1.0,0.9915966386554622,0.9819819819819819,0.9515789473684211,0.9834815756035579,0.9932659932659933,0.9965986394557823,0.9826036532328211
137525,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD VEST (FREDERIKSBERG),CYKLER + KNALLERTER I ALT,197,236,137,96,135,157,119,222,475,787,594,294,3449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133984,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),PERSONBILER + MC,102,116,93,93,99,120,129,174,223,273,206,146,1774,0.7906976744186046,0.7733333333333333,0.6940298507462687,0.7099236641221374,0.6513157894736842,0.7228915662650602,0.7914110429447853,0.7802690582959642,0.8198529411764706,0.8921568627450981,0.8995633187772926,0.8848484848484849,0.7990990990990992
133985,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),"VAREVOGNE (MAX. 3,5 t)",21,29,35,30,46,36,27,40,44,29,17,13,367,0.16279069767441862,0.19333333333333333,0.26119402985074625,0.22900763358778625,0.3026315789473684,0.21686746987951808,0.1656441717791411,0.17937219730941703,0.16176470588235295,0.09477124183006536,0.07423580786026202,0.07878787878787878,0.16531531531531532
133990,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),LASTBILER,2,1,2,4,3,3,1,3,1,1,0,1,22,0.015503875968992248,0.006666666666666667,0.014925373134328358,0.030534351145038167,0.019736842105263157,0.018072289156626505,0.006134969325153374,0.013452914798206279,0.003676470588235294,0.0032679738562091504,0.0,0.006060606060606061,0.00990990990990991
133991,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),BUSSER I FAST RUTE,4,4,4,4,4,4,4,4,4,3,5,5,49,0.031007751937984496,0.02666666666666667,0.029850746268656716,0.030534351145038167,0.02631578947368421,0.024096385542168676,0.024539877300613498,0.017937219730941704,0.014705882352941176,0.00980392156862745,0.021834061135371178,0.030303030303030304,0.022072072072072072
133992,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),ANDRE BUSSER,0,0,0,0,0,3,2,2,0,0,1,0,8,0.0,0.0,0.0,0.0,0.0,0.018072289156626505,0.012269938650306749,0.008968609865470852,0.0,0.0,0.004366812227074236,0.0,0.0036036036036036037
133994,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),A+B: KØRETØJER I ALT,129,150,134,131,152,166,163,223,272,306,229,165,2220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133995,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),LADCYKLER,2,7,2,1,1,1,7,4,16,11,8,5,65,0.010101010101010102,0.03349282296650718,0.013245033112582781,0.009900990099009901,0.008,0.005917159763313609,0.036458333333333336,0.013157894736842105,0.02882882882882883,0.013285024154589372,0.012965964343598054,0.01529051987767584,0.017213983050847457
133996,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),CYKLER + KNALLERTER,196,202,149,100,124,168,185,300,539,817,609,322,3711,0.98989898989899,0.9665071770334929,0.9867549668874173,0.9900990099009901,0.992,0.9940828402366864,0.9635416666666666,0.9868421052631579,0.9711711711711711,0.9867149758454107,0.9870340356564019,0.9847094801223242,0.9827860169491526
133997,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD VEST (MOD FREDERIKSBERG),CYKLER + KNALLERTER I ALT,198,209,151,101,125,169,192,304,555,828,617,327,3776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133998,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),PERSONBILER + MC,221,377,134,100,104,106,116,145,147,176,142,119,1887,0.8125,0.8471910112359551,0.7362637362637363,0.6289308176100629,0.6887417218543046,0.6973684210526315,0.7341772151898734,0.7142857142857143,0.786096256684492,0.9119170984455959,0.8930817610062893,0.85,0.7859225322782174
133999,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),"VAREVOGNE (MAX. 3,5 t)",45,60,39,53,40,40,34,54,34,13,13,17,442,0.16544117647058823,0.1348314606741573,0.21428571428571427,0.3333333333333333,0.26490066225165565,0.2631578947368421,0.21518987341772153,0.2660098522167488,0.18181818181818182,0.06735751295336788,0.08176100628930817,0.12142857142857143,0.1840899625156185
134004,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),LASTBILER,2,1,4,2,6,2,2,1,2,0,0,0,22,0.007352941176470588,0.0022471910112359553,0.02197802197802198,0.012578616352201259,0.039735099337748346,0.013157894736842105,0.012658227848101266,0.0049261083743842365,0.0106951871657754,0.0,0.0,0.0,0.009162848812994586
134005,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),BUSSER I FAST RUTE,4,4,5,3,1,4,5,3,4,4,4,4,45,0.014705882352941176,0.008988764044943821,0.027472527472527472,0.018867924528301886,0.006622516556291391,0.02631578947368421,0.03164556962025317,0.014778325123152709,0.0213903743315508,0.02072538860103627,0.025157232704402517,0.02857142857142857,0.018742190753852563
134006,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),ANDRE BUSSER,0,3,0,1,0,0,1,0,0,0,0,0,5,0.0,0.006741573033707865,0.0,0.006289308176100629,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0020824656393169513
134008,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),A+B: KØRETØJER I ALT,272,445,182,159,151,152,158,203,187,193,159,140,2401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134009,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),LADCYKLER,10,21,4,0,2,3,2,2,4,2,5,2,57,0.01834862385321101,0.0166270783847981,0.009070294784580499,0.0,0.00966183574879227,0.014563106796116505,0.013422818791946308,0.00904977375565611,0.01593625498007968,0.006097560975609756,0.01644736842105263,0.009615384615384616,0.013197499421162306
134010,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),CYKLER + KNALLERTER,535,1242,437,196,205,203,147,219,247,326,299,206,4262,0.981651376146789,0.9833729216152018,0.9909297052154195,1.0,0.9903381642512077,0.9854368932038835,0.9865771812080537,0.9909502262443439,0.9840637450199203,0.9939024390243902,0.9835526315789473,0.9903846153846154,0.9868025005788377
134011,5605,6,KAMPMANNSGADE ud for søerne ,2014,09/18/2014,MOD ØST (MOD VESTERPORT),CYKLER + KNALLERTER I ALT,545,1263,441,196,207,206,149,221,251,328,304,208,4319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137526,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),PERSONBILER + MC,269,513,240,144,109,143,114,147,194,186,180,142,2381,0.8512658227848101,0.8799313893653516,0.8053691275167785,0.676056338028169,0.6987179487179487,0.7295918367346939,0.7307692307692307,0.7170731707317073,0.8778280542986425,0.8493150684931506,0.8823529411764706,0.8452380952380952,0.8112436115843271
137527,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),"VAREVOGNE (MAX. 3,5 t)",40,64,48,62,41,45,34,53,22,29,20,22,480,0.12658227848101267,0.1097770154373928,0.1610738255033557,0.29107981220657275,0.26282051282051283,0.22959183673469388,0.21794871794871795,0.25853658536585367,0.09954751131221719,0.1324200913242009,0.09803921568627451,0.13095238095238096,0.1635434412265758
137532,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),LASTBILER,2,1,6,3,2,2,2,1,1,0,0,0,20,0.006329113924050633,0.0017152658662092624,0.020134228187919462,0.014084507042253521,0.01282051282051282,0.01020408163265306,0.01282051282051282,0.004878048780487805,0.004524886877828055,0.0,0.0,0.0,0.0068143100511073255
137533,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),BUSSER I FAST RUTE,4,4,4,4,4,5,4,4,4,4,4,4,49,0.012658227848101266,0.00686106346483705,0.013422818791946308,0.018779342723004695,0.02564102564102564,0.025510204081632654,0.02564102564102564,0.01951219512195122,0.01809954751131222,0.0182648401826484,0.0196078431372549,0.023809523809523808,0.016695059625212946
137534,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),ANDRE BUSSER,1,1,0,0,0,1,2,0,0,0,0,0,5,0.0031645569620253164,0.0017152658662092624,0.0,0.0,0.0,0.00510204081632653,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0017035775127768314
137536,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),A+B: KØRETØJER I ALT,316,583,298,213,156,196,156,205,221,219,204,168,2935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137537,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),LADCYKLER,10,20,6,2,2,1,0,8,4,14,4,0,71,0.018115942028985508,0.017094017094017096,0.014925373134328358,0.01,0.011976047904191617,0.0064516129032258064,0.0,0.04597701149425287,0.017937219730941704,0.04216867469879518,0.017391304347826087,0.0,0.018294254058232415
137538,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),CYKLER + KNALLERTER,542,1150,396,198,165,154,103,166,219,318,226,173,3810,0.9818840579710145,0.9829059829059829,0.9850746268656716,0.99,0.9880239520958084,0.9935483870967742,1.0,0.9540229885057471,0.9820627802690582,0.9578313253012049,0.9826086956521739,1.0,0.9817057459417676
137539,5749,6,KAMPMANNSGADE ud for søerne ,2015,09/22/2015,MOD ØST (VESTERPORT),CYKLER + KNALLERTER I ALT,552,1170,402,200,167,155,103,174,223,332,230,173,3881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151936,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),PERSONBILER + MC,87,109,86,86,109,81,106,138,183,266,191,93,1535,0.7565217391304347,0.7956204379562044,0.7747747747747747,0.7107438016528925,0.8014705882352942,0.7431192660550459,0.7851851851851852,0.8263473053892215,0.8840579710144928,0.9602888086642599,0.9695431472081218,0.8611111111111112,0.8434065934065934
151937,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),"VAREVOGNE (MAX. 3,5 t)",25,24,23,30,24,22,26,26,22,8,4,9,243,0.21739130434782608,0.17518248175182483,0.2072072072072072,0.24793388429752067,0.17647058823529413,0.2018348623853211,0.1925925925925926,0.15568862275449102,0.10628019323671498,0.02888086642599278,0.02030456852791878,0.08333333333333333,0.13351648351648351
151942,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),LASTBILER,0,2,0,3,1,4,0,0,0,0,0,4,14,0.0,0.014598540145985401,0.0,0.024793388429752067,0.007352941176470588,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.007692307692307693
151943,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),BUSSER I FAST RUTE,2,2,2,2,2,2,3,3,2,3,1,2,26,0.017391304347826087,0.014598540145985401,0.018018018018018018,0.01652892561983471,0.014705882352941176,0.01834862385321101,0.022222222222222223,0.017964071856287425,0.00966183574879227,0.010830324909747292,0.005076142131979695,0.018518518518518517,0.014285714285714285
151944,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),ANDRE BUSSER,1,0,0,0,0,0,0,0,0,0,1,0,2,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.001098901098901099
151946,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),A+B: KØRETØJER I ALT,115,137,111,121,136,109,135,167,207,277,197,108,1820,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151947,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),LADCYKLER,8,9,6,3,3,2,6,8,23,17,14,1,100,0.043478260869565216,0.03296703296703297,0.046875,0.030927835051546393,0.020833333333333332,0.010256410256410256,0.03278688524590164,0.03065134099616858,0.04159132007233273,0.022788203753351208,0.03076923076923077,0.004405286343612335,0.02901915264074289
151948,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),CYKLER + KNALLERTER,176,264,122,94,141,193,177,253,530,729,441,226,3346,0.9565217391304348,0.967032967032967,0.953125,0.9690721649484536,0.9791666666666666,0.9897435897435898,0.9672131147540983,0.9693486590038314,0.9584086799276673,0.9772117962466488,0.9692307692307692,0.9955947136563876,0.9709808473592572
151949,6330,6,KAMPMANNSGADE ud for søerne,2020,09/02/2020,Mod vest (Frederiksberg),CYKLER + KNALLERTER I ALT,184,273,128,97,144,195,183,261,553,746,455,227,3446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145124,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),PERSONBILER + MC,72,123,96,102,103,112,95,144,193,261,202,129,1632,0.6728971962616822,0.82,0.7218045112781954,0.7285714285714285,0.7686567164179104,0.7832167832167832,0.7037037037037037,0.7868852459016393,0.8577777777777778,0.9190140845070423,0.8898678414096917,0.8958333333333334,0.8139650872817955
145125,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),"VAREVOGNE (MAX. 3,5 t)",23,21,24,28,25,27,35,32,28,20,21,11,295,0.21495327102803738,0.14,0.18045112781954886,0.2,0.1865671641791045,0.1888111888111888,0.25925925925925924,0.17486338797814208,0.12444444444444444,0.07042253521126761,0.09251101321585903,0.0763888888888889,0.14713216957605985
145130,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),LASTBILER,3,1,8,5,2,0,2,3,0,0,0,0,24,0.028037383177570093,0.006666666666666667,0.06015037593984962,0.03571428571428571,0.014925373134328358,0.0,0.014814814814814815,0.01639344262295082,0.0,0.0,0.0,0.0,0.011970074812967581
145131,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),BUSSER I FAST RUTE,5,4,5,4,4,4,3,4,4,3,4,4,48,0.04672897196261682,0.02666666666666667,0.03759398496240601,0.02857142857142857,0.029850746268656716,0.027972027972027972,0.022222222222222223,0.02185792349726776,0.017777777777777778,0.01056338028169014,0.01762114537444934,0.027777777777777776,0.023940149625935162
145132,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),ANDRE BUSSER,4,1,0,1,0,0,0,0,0,0,0,0,6,0.037383177570093455,0.006666666666666667,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029925187032418953
145134,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),A+B: KØRETØJER I ALT,107,150,133,140,134,143,135,183,225,284,227,144,2005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145135,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),LADCYKLER,3,6,5,2,3,5,2,10,22,18,5,5,86,0.00906344410876133,0.02097902097902098,0.02564102564102564,0.011627906976744186,0.02142857142857143,0.023696682464454975,0.010752688172043012,0.033444816053511704,0.03379416282642089,0.019027484143763214,0.0077279752704791345,0.012626262626262626,0.019282511210762333
145136,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),CYKLER + KNALLERTER,328,280,190,170,137,206,184,289,629,928,642,391,4374,0.9909365558912386,0.9790209790209791,0.9743589743589743,0.9883720930232558,0.9785714285714285,0.976303317535545,0.989247311827957,0.9665551839464883,0.9662058371735791,0.9809725158562368,0.9922720247295209,0.9873737373737373,0.9807174887892377
145137,6052,6,KAMPMANNSGADE ud for søerne,2018,09/04/2018,Mod vest (Frederiksberg),CYKLER + KNALLERTER I ALT,331,286,195,172,140,211,186,299,651,946,647,396,4460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148826,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),PERSONBILER + MC,94,132,110,104,101,121,111,153,211,270,189,116,1712,0.8103448275862069,0.8048780487804879,0.7913669064748201,0.697986577181208,0.7013888888888888,0.7469135802469136,0.7551020408163265,0.796875,0.8115384615384615,0.8737864077669902,0.9356435643564357,0.8854961832061069,0.8094562647754137
148827,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),"VAREVOGNE (MAX. 3,5 t)",16,20,24,39,35,33,29,33,42,34,9,11,325,0.13793103448275862,0.12195121951219512,0.17266187050359713,0.26174496644295303,0.24305555555555555,0.2037037037037037,0.19727891156462585,0.171875,0.16153846153846155,0.11003236245954692,0.04455445544554455,0.08396946564885496,0.1536643026004728
148831,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),LASTBILER,3,6,0,2,3,4,3,1,2,2,0,0,26,0.02586206896551724,0.036585365853658534,0.0,0.013422818791946308,0.020833333333333332,0.024691358024691357,0.02040816326530612,0.005208333333333333,0.007692307692307693,0.006472491909385114,0.0,0.0,0.012293144208037825
148832,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),BUSSER I FAST RUTE,3,4,4,4,5,4,4,4,4,3,4,4,47,0.02586206896551724,0.024390243902439025,0.02877697841726619,0.026845637583892617,0.034722222222222224,0.024691358024691357,0.027210884353741496,0.020833333333333332,0.015384615384615385,0.009708737864077669,0.019801980198019802,0.030534351145038167,0.022222222222222223
148833,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),ANDRE BUSSER,0,2,1,0,0,0,0,1,1,0,0,0,5,0.0,0.012195121951219513,0.007194244604316547,0.0,0.0,0.0,0.0,0.005208333333333333,0.0038461538461538464,0.0,0.0,0.0,0.002364066193853428
148835,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),A+B: KØRETØJER I ALT,116,164,139,149,144,162,147,192,260,309,202,131,2115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148837,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),LADCYKLER,5,9,6,2,4,1,7,10,24,17,10,3,98,0.021739130434782608,0.0379746835443038,0.03821656050955414,0.01694915254237288,0.02531645569620253,0.005780346820809248,0.03977272727272727,0.03816793893129771,0.04040404040404041,0.020910209102091022,0.016556291390728478,0.009202453987730062,0.02546777546777547
148838,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),CYKLER + KNALLERTER,225,228,151,116,154,172,169,252,570,796,594,323,3750,0.9782608695652174,0.9620253164556962,0.9617834394904459,0.9830508474576272,0.9746835443037974,0.9942196531791907,0.9602272727272727,0.9618320610687023,0.9595959595959596,0.9790897908979089,0.9834437086092715,0.99079754601227,0.9745322245322245
148839,6208,6,KAMPMANNSGADE ud for søerne,2019,09/04/2019,Mod vest (Frederiksberg),CYKLER + KNALLERTER I ALT,230,237,157,118,158,173,176,262,594,813,604,326,3848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160690,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),PERSONBILER + MC,81,109,82,73,94,96,92,118,197,225,168,107,1442,0.7788461538461539,0.8074074074074075,0.6890756302521008,0.6517857142857143,0.6666666666666666,0.7007299270072993,0.7666666666666667,0.7972972972972973,0.8347457627118644,0.907258064516129,0.9281767955801105,0.8991596638655462,0.8011111111111111
160691,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),"VAREVOGNE (MAX. 3,5 t)",19,16,28,32,42,37,23,28,32,21,10,10,298,0.18269230769230768,0.11851851851851852,0.23529411764705882,0.2857142857142857,0.2978723404255319,0.27007299270072993,0.19166666666666668,0.1891891891891892,0.13559322033898305,0.0846774193548387,0.055248618784530384,0.08403361344537816,0.16555555555555557
160696,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),LASTBILER,3,6,7,5,3,2,2,1,3,0,0,0,32,0.028846153846153848,0.044444444444444446,0.058823529411764705,0.044642857142857144,0.02127659574468085,0.014598540145985401,0.016666666666666666,0.006756756756756757,0.012711864406779662,0.0,0.0,0.0,0.017777777777777778
160697,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),BUSSER I FAST RUTE,1,2,2,2,2,2,3,1,3,2,3,2,25,0.009615384615384616,0.014814814814814815,0.01680672268907563,0.017857142857142856,0.014184397163120567,0.014598540145985401,0.025,0.006756756756756757,0.012711864406779662,0.008064516129032258,0.016574585635359115,0.01680672268907563,0.013888888888888888
160698,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),ANDRE BUSSER,0,2,0,0,0,0,0,0,1,0,0,0,3,0.0,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0016666666666666668
160700,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),A+B: KØRETØJER I ALT,104,135,119,112,141,137,120,148,236,248,181,119,1800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160701,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),LADCYKLER,5,19,6,4,5,6,7,9,26,20,17,9,133,0.016835016835016835,0.06620209059233449,0.039473684210526314,0.031496062992125984,0.026881720430107527,0.023809523809523808,0.032407407407407406,0.030508474576271188,0.04081632653061224,0.02190580503833516,0.03074141048824593,0.029900332225913623,0.03154648956356736
160702,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),CYKLER + KNALLERTER,292,268,146,123,181,246,209,286,611,893,536,292,4083,0.9831649831649831,0.9337979094076655,0.9605263157894737,0.968503937007874,0.9731182795698925,0.9761904761904762,0.9675925925925926,0.9694915254237289,0.9591836734693877,0.9780941949616648,0.969258589511754,0.9700996677740864,0.9684535104364327
160703,6692,6,KAMPMANNSGADE ud for søerne,2023,09/05/2023,Mod vest (Frederiksberg),CYKLER + KNALLERTER I ALT,297,287,152,127,186,252,216,295,637,913,553,301,4216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
